,y,d,ln_prgdp,金融发展程度1,能源消费结构,对外开放程度,外商投资水平,环境规制,ln_internet,ln_person3,城镇化,词频占比,第二产业增加值占GDP比重(%),第三产业增加值占GDP比重(%),教育水平支出,科学技术水平,基础设施水平2,year,id,ln_AI_f,ln_GT_f
1080,0.355034677,0,9.034199715,1.207555413,91.08279229,0.027389763,0.021030027,37.76,11.0259304,5.655992031,0.461385578,0.006860176,40.79,35.52,0.159986442,0.00173398,0.443441384,2006,217,0,0
1081,0.348682848,0,9.220191956,1.187427286,90.6789365,0.027338228,0.016234808,37.76,11.26481056,5.669880867,0.454418331,0.008669166,41.8,34.36,0.188964589,0.01230186,0.482606543,2007,217,0,0
1082,0.407541107,0,9.686636925,1.40625941,84.65950459,0.020544424,0.018942684,37.76,11.68244076,5.686975479,0.44730413,0.006638503,43.18,35.34,0.157979893,0.010528195,0.744367518,2009,217,0,0
1083,0.354776284,0.20453009,10.3349781,1.315672742,55.91186055,0.024623221,0.017539192,45.3,12.64432716,5.690359592,0.436388046,0.00725474,47.27,33.64,0.181411718,0.012553625,0.971515526,2012,217,0,0
1084,0.196967968,0.181677356,9.367771149,1.461130493,43.5350041,0.04965236,0.005578217,97.34,11.74083328,6.208590031,0.394601852,0.006143838,45.53,33.78,0.266926903,0.006492714,0.672780541,2007,218,0,0
1085,0.212148906,0.397495776,9.634692192,1.313160187,37.88978666,0.033854542,0.003795226,98.89,11.97932243,6.21660614,0.391811132,0.007622579,49.25,31.26,0.259740123,0.006469965,0.745208068,2008,218,0,0
1086,0.240787052,0.616228342,10.2310276,1.377800297,43.11075796,0.022129071,0.002974335,96.77,12.81769562,6.246106625,0.380445123,0.008315565,54.39,27.07,0.244300469,0.005065549,0.893098977,2011,218,1.791759491,0.693147182
1087,0.262144724,0.381134927,9.645688057,1.440615242,35.18476502,0.188392462,0.035186538,95.56,11.92503548,6.366470337,0.442326158,0.008132465,45.56,40.07,0.114177078,0.001968091,0.518292827,2006,219,0,0
1088,0.261801227,0.499306917,9.861153603,1.221944344,36.57750226,0.183983573,0.032649813,94.44,12.08953857,6.36990118,0.440724283,0.008003993,46.65,37.51,0.153534009,0.023457791,0.501566029,2007,219,0,0
1089,0.282978497,0.563272238,10.07209015,1.355444954,40.41413737,0.197464428,0.030335247,95.62,12.21602345,6.373319626,0.438790441,0.007875521,50.62,35.19,0.150065576,0.021214912,0.484848096,2008,219,0.693147182,0.693147182
1090,0.182543611,0.190567464,9.580385208,1.309384175,86.26371812,0.03900989,0.01035875,82.91,12.42921638,5.686975479,0.491408944,0.00563825,43.6,38.58,0.230465834,0.013416588,0.33836043,2007,220,0,0
1091,0.245566354,0.190567464,9.823253632,1.202063623,86.26371812,0.03634528,0.011727815,84.64,12.43360615,5.690359592,0.489407569,0.008009153,44.98,37.5,0.219510555,0.01264847,0.37285348,2008,220,0,0
1092,0.31490228,0.511593878,10.00201988,1.448295351,86.26371812,0.024666473,0.014260802,86.81,12.57216263,5.700443745,0.485667706,0.007271468,47.9,35.43,0.166311991,0.009658911,0.478584774,2009,220,0,0
1093,0.323023358,0.721473277,10.2388525,1.288696003,86.26371812,0.031404439,0.014348997,89.54,12.80298424,5.703782558,0.483868241,0.005843682,51.89,32.85,0.157820792,0.009793058,0.543025737,2010,220,0,0.693147182
1094,0.252642411,0,9.066700935,1.499614129,82.93564605,0.039384588,0.018809607,123.77,11.26611614,6.359573841,0.378898293,0.00481309,38.24,37.11,0.214924019,0.002547421,0.357534066,2006,221,0,0
1095,0.244842815,0,9.085683823,1.34153619,91.76600041,0.055320365,0.017866553,123.2,11.64438343,6.363028049,0.377351195,0.004101723,39.7,37.6,0.244475052,0.011022422,0.407507072,2007,221,0,0
1096,0.245240463,0.196477517,8.780480385,3.289097369,48.61800603,0.025499278,0.000258272,78.12,11.36911297,4.779123306,0.340192765,0.005921775,44.81,43.81,0.188116799,0.001267569,0.499444858,2006,222,0,0.693147182
1097,0.265571228,0,9.012986183,3.009145518,50.83902428,0.030054308,0.00065464,78.12,11.38054752,4.779123306,0.340215474,0.006029883,51.82,38.36,0.202345286,0.007057376,0.381077368,2007,222,0,0.693147182
1098,0.268501711,0,9.220389366,2.964228261,53.60648583,0.035293551,0.00084792,78.12,11.55929375,4.795790672,0.336345047,0.006137991,52.38,38.13,0.190947451,0.008014407,0.451189966,2008,222,0,0
1099,0.257055795,0,9.331850052,3.903293433,57.72886435,0.020029104,0.013360558,78.12,11.68282032,4.804020882,0.332344979,0.008016731,40.32,47.49,0.205708169,0.006828906,1.00961904,2009,222,0,0
1100,0.249359822,0,9.56050396,3.009731719,57.51866012,0.01958168,0.002234546,78.19,12.61493492,4.804020882,0.331653386,0.004366812,44.59,44.15,0.193919088,0.006942792,0.970117459,2010,222,0,0
1101,0.237894269,0,9.799181938,2.788411116,62.48250183,0.022313364,0.00195437,77.44,12.81583786,4.812184334,0.328926146,0.007790589,51.56,38.54,0.215732997,0.007579595,0.914918207,2011,222,0,0
1102,0.232315337,0.190567464,9.907529831,2.881877413,60.0639855,0.022161825,0.001995581,85.44,12.87390232,4.812184334,0.329032272,0.007307692,51.61,39.17,0.240036556,0.009056975,1.0521498,2012,222,0,0
1103,0.226356054,0.190567464,9.954751015,3.124638612,76.34844132,0.01868274,0.000467281,85.55,12.73670101,4.820281506,0.327552974,0.006391053,50.01,40.31,0.212850897,0.008331926,1.24503503,2013,222,0,0.693147182
1104,0.230183584,0.452322155,9.989481926,3.215604888,96.5184708,0.018780368,0.003900538,70.92,12.82125854,4.820281506,0.326400012,0.006737072,47.54,42.91,0.172554511,0.004022863,1.419030707,2014,222,0,0.693147182
1105,0.160163153,0.543159544,9.321076393,1.615428811,85.32933458,0.12069573,0.012472407,98.02,12.57079601,6.559615135,0.492568105,0.003432003,52.43,32.33,0.166951868,0.001333467,0.664323177,2006,223,0,0.693147182
1106,0.17438351,0.65400213,9.553575516,1.428223445,85.65023159,0.134933358,0.01493928,98.01,12.72420597,6.572282314,0.486268073,0.005662752,53.47,32.34,0.216790772,0.016972656,0.746373561,2007,223,0,0.693147182
1107,0.191431345,0.698235154,9.753652573,1.371381015,85.97981982,0.092038816,0.016724688,98.02,12.882514,6.582025051,0.481707007,0.00814664,54.89,31.33,0.215730222,0.015971282,0.808248362,2008,223,1.098612309,0
1108,0.189720093,0.827498257,9.797682762,1.588852438,84.61599697,0.071883256,0.01742904,98,13.10216045,6.59441328,0.475512773,0.007857875,56.35,30.37,0.208612623,0.014349053,1.026545694,2009,223,1.098612309,0.693147182
1109,0.203610238,0.789524078,9.961567879,1.560162237,83.41460659,0.064527922,0.018717745,98.05,13.25187302,6.605298042,0.470307678,0.005667506,57.69,29.1,0.194370398,0.016303836,1.017919799,2010,223,1.098612309,0.693147182
1110,0.226985989,0.857142985,10.17343807,1.438367988,83.27303352,0.071210304,0.023007674,97.94,13.26466465,6.610695839,0.463673472,0.005343198,59.13,28.29,0.227104746,0.012603243,0.758370944,2011,223,0,1.098612309
1111,0.195641648,0.986855626,10.24913216,1.566734708,62.95880986,0.039509658,0.025952867,97.6,13.56704903,6.59441328,0.454400003,0.005049485,56.59,31.39,0.225629994,0.013590503,0.883952854,2013,223,0.693147182,1.386294365
1112,0.256441737,0.190567464,10.12715054,1.340592382,94.74098514,0.354697194,0.080269912,89.2,11.00698757,5.880533218,0.500658751,0.006999609,63.2,28.09,0.146559039,0.008543814,0.559173762,2007,224,0,0
1113,0.328635521,0.190567464,10.48091507,1.216298744,89.09039399,0.72177309,0.077810942,89.2,11.14044094,5.958424568,0.462662339,0.007255607,64.32,27.98,0.128387966,0.008289603,0.893126348,2008,224,0.693147182,0
1114,0.581188957,0.22035028,10.65974998,1.187732199,86.03281017,0.335831244,0.060428292,89.21,11.44156933,5.971261978,0.457427174,0.007511604,58.51,34.63,0.115877561,0.007993319,1.053293976,2009,224,0.693147182,0
1115,0.559645832,0,10.92399406,1.240179037,92.15880774,0.386968173,0.056953263,89.24,11.6355238,5.916202068,0.483009905,0.007767601,63.9,30.1,0.107335503,0.013860542,1.042921721,2010,224,0.693147182,0
1116,0.583213211,0.212540269,11.12953949,1.200587542,93.53095962,0.292694359,0.049221839,89.49,11.83813477,5.929589272,0.477386922,0.008634087,66.99,27.35,0.140504416,0.012940761,0.769860201,2011,224,0,0
1117,0.530517509,0.442483932,11.1881094,1.290929845,93.37820041,0.186085731,0.041435695,91.74,12.10071182,5.93753624,0.473029047,0.012177796,63.19,31,0.146773684,0.011432395,0.804186852,2012,224,0.693147182,0
1118,0.20239162,0,8.8898592,1.428685889,86.70844481,0.01178935,0.006209699,98.73,11.55494976,6.035481453,0.304631859,0.002336945,39.27,32.8,0.251916109,0.002110301,0.632722637,2006,225,0,0
1119,0.222738942,0,9.47385788,1.248059997,87.39395124,0.021483749,0.006282552,98.73,12.20534229,6.070737839,0.294601351,0.007969715,41.35,33,0.252957081,0.006534885,0.761038748,2008,225,0,0
1120,0.22760141,0.492609739,9.737196922,1.488188159,76.8387317,0.021975734,0.010350494,98.72,12.80518341,6.135564804,0.286134541,0.008113956,42.21,31.41,0.230431009,0.00667589,0.944701031,2010,225,0,0
1121,0.237723787,0.661547065,9.933192253,1.509310297,75.43172347,0.033781162,0.014724951,98.76,12.94180012,6.142037392,0.284052014,0.007128496,41.63,32.12,0.261629525,0.006329341,0.837243302,2011,225,0,0
1122,0.248370246,0.653882146,10.01444721,1.486593591,76.94191083,0.031312161,0.015793894,98.71,12.97154045,6.118097305,0.291159958,0.008441916,39.96,33.02,0.271004008,0.006596986,0.857009827,2012,225,0,0
1123,0.23240627,0.190567464,9.627338409,2.216904182,62.84413231,0.088321942,0.013208132,45.88,12.83364582,6.356107712,0.500953197,0.005097397,56.5,28.46,0.23667012,0.007248704,0.795676818,2009,226,0,0
1124,0.239946498,0.190567464,9.752024651,1.974393576,62.14300891,0.101599944,0.014233274,45.88,13.08642769,6.373319626,0.491783112,0.005825596,55.61,28.74,0.209301462,0.004884573,0.841881197,2010,226,0.693147182,0
1125,0.244958466,0.221967936,9.904836655,1.939614875,60.27553889,0.098619477,0.000727728,45.87,13.32648563,6.385194302,0.48853305,0.005944518,55.52,29.16,0.234123512,0.005021672,0.685086132,2011,226,0.693147182,0
1126,0.225320359,0.203365877,9.969322205,2.100331188,88.62108333,0.072171493,0.004109963,48.25,13.47302055,6.398594856,0.481476516,0.004996157,54.15,30.16,0.229342859,0.004719326,0.774424012,2012,226,0.693147182,0
1127,0.204005538,0.327763319,9.639717102,1.230949048,88.89180214,0.103394045,0.013632068,97.97,12.56158352,6.721425533,0.693248332,0.003477943,51.89,35.46,0.187617939,0.002507648,0.549259938,2006,227,0,0
1128,0.221943847,0.627456665,9.793058395,1.24321096,88.20559357,0.113044057,0.020051749,97.99,12.80788231,6.728628635,0.688665688,0.004440649,52.51,36.02,0.243718499,0.012997425,0.571996118,2007,227,0,0.693147182
1129,0.239831681,0.841986537,9.969602585,1.253249243,87.74132034,0.11948135,0.020153785,97.92,13.09811974,6.734591484,0.684367299,0.00685413,52.89,36.64,0.221872388,0.013412451,0.623041408,2008,227,0.693147182,0.693147182
1130,0.274289367,1.466858029,10.13062286,1.385842705,86.86519683,0.065723253,0.019943184,98.14,13.2908392,6.746412277,0.676684678,0.004405286,52.26,37.29,0.197494766,0.014435853,0.679691652,2009,227,1.386294365,1.098612309
1131,0.285028755,0.379491091,9.650271416,0.985519937,90.57515991,0.063506829,0.007220266,97.66,12.1557579,6.841615677,0.459853709,0.004428044,63,22.2,0.186346187,0.004751012,0.408719657,2006,228,0.693147182,0
1132,0.302002022,0.461379826,9.901885986,0.924113205,86.61921927,0.068780406,0.007837835,97.66,12.30547905,6.857513905,0.452488691,0.003780718,64.08,22.92,0.207945173,0.013625142,0.464370153,2007,228,0.693147182,0
1133,0.354424168,0.93659848,10.32666206,1.057912232,84.68385477,0.066126816,0.010940834,97.69,12.83542252,6.887552738,0.43909812,0.005397448,68.51,20.1,0.203505303,0.011115395,0.629979939,2010,228,0.693147182,0.693147182
1134,0.349937872,1.184226036,10.51661682,1.050603185,80.68915762,0.06849855,0.014595031,97.74,12.87469959,6.896694183,0.43513459,0.004923999,67.87,21.32,0.228421543,0.010880543,0.564622674,2011,228,0.693147182,1.791759491
1135,0.364462627,1.305904865,10.59530926,1.188088655,78.67525471,0.07637825,0.016174918,97.91,13.01700306,6.896694183,0.435046554,0.0044833,67.02,22.62,0.234935916,0.011793743,0.546790561,2012,228,0.693147182,2.484906673
1136,0.35885991,0.190567464,9.677402496,1.329239328,84.10595074,0.094613721,0.021715565,83.11,11.16362286,5.416100502,0.328816622,0.010899183,42.97,38.9,0.165552775,0.011987665,1.012795365,2008,229,0,0
1137,0.174582824,0.208281264,10.17960262,1.725232201,81.37464893,0.09576513,0.030009274,83.68,12.32114983,5.424950123,0.325697929,0.005437553,52.12,32.68,0.200920927,0.029903758,0.946783438,2011,229,0,0
1138,0.175031599,0.412519425,10.2967453,1.850192351,72.9759106,0.112906972,0.036355606,79.75,12.46843719,5.416100502,0.325464964,0.004084411,52.16,33.1,0.14597641,0.030486211,0.97299563,2012,229,0,0
1139,0.172868601,0.630964756,10.31228065,1.935622705,75.80880568,0.138062438,0.042108077,83.97,12.70684814,5.416100502,0.324768037,0.008725341,52.55,33.23,0.153888556,0.033225899,1.02188217,2013,229,0.693147182,0.693147182
1140,1.117994758,0.190567464,9.192990303,2.026752545,75.6549744,0.003501165,0.000685243,74.57,11.20709324,4.60517025,0.458685547,0.004471891,46.35,31.65,0.122022861,0.003999983,0.745719539,2006,230,0,0
1141,0.847296781,0.190567464,9.29385376,1.969735305,68.19590498,0.004895801,0.011284433,73.69,11.33524513,4.60517025,0.455521584,0.005281352,47.69,30.53,0.168465504,0.010407561,0.802575947,2007,230,0,0
1142,0.761433118,0.233960897,9.550448418,2.144643396,59.08740848,0.009133159,0.010208032,75.52,11.34505081,4.615120411,0.452957153,0.005664576,50.19,28.2,0.094923536,0.007313833,0.951664379,2008,230,0,0
1143,0.695514863,0,9.662053108,2.426558788,76.98513083,0.002708292,0.00775997,71.8,11.24967575,4.615120411,0.451176286,0.005581247,51.96,29.34,0.082697268,0.004291385,1.196893046,2009,230,0,0
1144,0.643715112,0.379542232,9.840920448,2.419372446,78.62545763,0.003149232,0.008358577,79.67,11.36697483,4.615120411,0.451904446,0.002542373,55.08,27.48,0.101101788,0.005499908,1.293607233,2010,230,0,0
1145,0.676106381,0.381134927,10.04962063,2.274899821,80.34248069,0.006015608,0.006799611,64.3,11.77596664,4.64439106,0.449293971,0.006966434,57.23,26.53,0.112418791,0.015269248,0.873878472,2011,230,0,0
1146,0.68303457,0.747306943,10.17187214,2.319408701,81.06109276,0.006771564,0.006498799,100,12.38839436,4.64439106,0.447284341,0.010253643,58.68,26.15,0.152972421,0.027716789,0.79824817,2012,230,0.693147182,0
1147,0.660129228,0.820248723,10.18949318,3.003398332,79.02672695,0.010204701,0.00169214,48.78,12.10071182,4.64439106,0.445859879,0.010309278,57.48,27.39,0.059270872,0.004848874,0.678097317,2013,230,1.791759491,0
1148,0.231425915,1.019343972,10.62791538,1.24024295,84.69493634,0.632207602,0.0309496,81.22,13.05037975,6.161207199,0.55259645,0.004920839,60.97,30.73,0.180411585,0.020292729,0.557922672,2007,231,0.693147182,0
1149,0.267497475,1.000091195,10.7998209,1.207167891,82.92425844,0.708445743,0.021393527,81.15,13.23068142,6.161207199,0.552409887,0.005358807,60.89,31.09,0.177622184,0.019625404,0.571229286,2008,231,0.693147182,0.693147182
1150,0.309562839,1.098658562,11.23416328,1.587060674,81.90322154,0.571351422,0.016857262,80.9,13.91987038,6.159095287,0.553590655,0.007989595,56.52,36.33,0.202195602,0.027550614,0.576349401,2012,231,2.484906673,2.397895336
1151,0.314368287,0,9.970211029,1.315744486,62.28815653,0.002302987,0.00016186,60.01,10.52843666,4.060442924,0.427747816,0.004854369,78.61,13.65,0.134130432,0.002179486,0.443284317,2006,232,0,0
1152,0.341620362,0,10.26378059,1.084902258,57.99667108,0.002636132,0.000707954,60,10.88438511,4.077537537,0.419038951,0.007526243,81.09,12.14,0.167639763,0.009925882,0.516869482,2007,232,0,0
1153,0.330473667,0,10.41427326,1.108951284,60.60750314,0.002465398,0.04807526,60.01,11.2057476,4.094344616,0.411983341,0.008976996,80.7,11.99,0.187751916,0.010114545,0.569695292,2008,232,0,0
1154,0.319876866,0.190567464,10.420434,1.326678796,62.67085397,0.002102034,0.000343304,59.98,11.71818161,4.110873699,0.404377818,0.003544842,70.84,21.6,0.166597529,0.009638453,0.765495016,2009,232,0,0
1155,0.316950914,0.302042276,10.61204052,1.230500779,60.56724894,0.001718714,0.000279826,60.13,13.13764572,4.127134323,0.399617761,0.005913272,71.77,20.19,0.157161657,0.008709668,0.818284995,2010,232,0.693147182,0
1156,0.325622252,0.351297051,10.83578968,1.111283963,54.32965397,0.002576646,0.000903832,59.46,12.22783375,4.143134594,0.395019323,0.006925208,73.24,18.97,0.182810434,0.008260357,0.732216913,2011,232,0.693147182,0.693147182
1157,0.333652567,0.239726797,10.96605778,1.1518958,54.08169397,0.003434579,0.000993297,62.48,12.34583473,4.158883095,0.390824139,0.006449091,73.55,18.81,0.196335319,0.008128555,0.686788406,2012,232,0.693147182,0.693147182
1158,0.215925594,0.190567464,9.591990471,1.255113859,78.4182816,0.122426932,0.02207849,84.18,12.00398731,6.161207199,0.633752942,0.003817354,45.66,33.42,0.234634927,0.0013529,0.568443105,2006,233,0,0
1159,0.229144454,0.241153181,9.740203857,1.236508248,78.6836021,0.127423534,0.044963226,84.18,12.41506004,6.167516708,0.629792929,0.003051106,46.98,34.07,0.265653362,0.019199375,0.602594183,2007,233,0,0
1160,0.2433495,0.326051205,9.892173767,1.259413882,78.06222677,0.120948168,0.040890172,84.18,12.56711864,6.1696105,0.62830323,0.008162681,48.55,34.28,0.218229552,0.015294122,0.698685366,2008,233,0,0
1161,0.268458097,0.819860458,10.06929874,1.376763276,76.73410346,0.101969334,0.037193138,84.18,12.96843529,6.171700478,0.627792776,0.008162681,48.19,34.58,0.181782088,0.021682618,0.782605842,2009,233,0,0
1162,0.287982957,1.124627233,10.36217785,1.417368268,76.93809095,0.114764551,0.037828074,84.15,13.28261185,6.175867081,0.62490809,0.007274872,47.01,36.95,0.16870587,0.020626253,0.810649017,2010,233,1.791759491,1.098612309
1163,0.304903042,1.150862098,10.55116653,1.399618883,75.04564189,0.122238802,0.039335491,84,13.67948914,6.182085037,0.621420741,0.00667881,47.13,37.82,0.191680183,0.029226181,0.572642269,2011,233,1.945910096,1.945910096
1164,0.327880237,1.10642314,10.67294788,1.452169904,83.63647056,0.116409763,0.042711144,83.3,13.62918091,6.184148788,0.620136201,0.008004803,47.21,38.17,0.197687192,0.0340488,0.622072468,2012,233,2.302585125,2.079441547
1165,0.25834085,1.15153873,10.64965439,1.546773184,82.72315801,0.116331479,0.027617342,79.6,13.67624855,6.184148788,0.619082272,0.011229314,47.07,38.85,0.188367931,0.035614255,0.638092677,2013,233,1.791759491,2.079441547
1166,0.285328412,0.836551011,10.26063728,1.528036345,85.1527924,0.258482907,0.050725599,96.33,12.71015167,6.539586067,0.69025588,0.006196747,57.02,35.28,0.208741599,0.024197084,0.547210666,2007,234,0.693147182,0.693147182
1167,0.538958847,0,9.587474823,1.143503349,45.37144602,0.265710221,0.024968773,96.01,10.71492863,5.837730408,0.459418058,0.003346614,38.2,35.96,0.201204142,0.003146466,0.301962154,2006,235,0,0
1168,0.453902917,0,9.763765335,1.10606931,42.41620472,0.216329534,0.024425234,96.08,11.03690338,5.849324703,0.453824311,0.005309441,39.14,35.74,0.219141226,0.01519572,0.331402019,2007,235,0,0
1169,0.464599336,0.190567464,10.00468922,1.505611361,65.9371232,0.182912691,0.022585187,96.47,11.87729073,5.849324703,0.446185648,0.005009802,40.81,35.99,0.170500753,0.011921599,0.474156864,2009,235,0,0
1170,0.461777288,0.197411463,10.19219398,1.325514282,69.96687351,0.190732473,0.021954572,96.97,11.98317242,5.874930859,0.434920967,0.004468085,42.45,35.62,0.201218996,0.0123101,0.514512169,2010,235,0,0
1171,0.476781023,0,10.49393749,1.302783436,75.71357253,0.158210604,0.010890259,99.85,12.49462605,5.872117996,0.435398221,0.003891772,46.1,34.06,0.231867509,0.012738296,0.545271145,2012,235,0,0
1172,0.45462723,0,9.225819588,1.956425531,94.60041186,0.056149257,0.006030846,77.95,10.9086132,3.663561583,0.728041351,0.011576846,37.69,37.47,0.165983627,0.005167998,0.299480102,2006,236,0,0
1173,0.516425604,0.231761485,9.392745018,1.780009372,93.48253687,0.067038008,0.003101773,81.26,11.07589245,3.663561583,0.728840113,0.011730769,37.17,36.9,0.120032875,0.009491834,0.331016168,2007,236,0,0
1174,0.530465836,0.190567464,9.548881531,1.756565224,94.98629826,0.085644312,0.005807906,77.68,11.31454754,3.663561583,0.728668809,0.012359063,36.71,36.95,0.13294263,0.008079652,0.392649854,2008,236,0,0
1175,0.433639404,0.378321975,9.512664795,2.834200193,95.13792036,0.087848396,0.010967682,81.57,11.52287579,3.663561583,0.73050034,0.010437052,36.84,31.87,0.115116188,0.00669058,0.592809646,2009,236,0,0
1176,0.405866811,0.339299291,9.805984497,2.112072869,94.43980032,0.097819704,0.023424312,81.93,12.76569748,3.663561583,0.736342072,0.016032064,37.83,30.43,0.111341377,0.011562306,0.70125207,2011,236,0.693147182,0
1177,0.35611837,0.204252884,10.04884243,2.156292565,92.21362371,0.046209739,0.014215367,83.5,13.1615839,3.637586117,0.754870117,0.009379509,32.57,32.35,0.104651735,0.005477476,0.901586722,2013,236,0.693147182,0
1178,0.394926017,0.471450597,9.94678688,2.586517749,92.75752567,0.066340431,0.002274529,84,12.04355335,3.610917807,0.762295067,0.009381413,23.48,34.9,0.086141147,0.004063188,0.517960906,2014,236,0.693147182,0
1179,0.309918116,0,9.165343285,1.426935073,72.43628108,0.081597426,0.002199346,86.71,11.51157475,5.976350784,0.395672441,0.005526469,51.17,29.26,0.160831941,0.002206364,0.43668119,2006,237,0,0
1180,0.330537112,0,9.382106781,1.318099973,77.62430046,0.092266476,0.001960487,86.71,11.69958782,5.98393631,0.392804295,0.005320328,52.34,27.35,0.200892386,0.012196308,0.413003053,2007,237,0,0
1181,0.345894851,0,9.581145287,1.277664776,81.3632782,0.059307276,0.001902246,86.72,11.96236897,5.991464615,0.389970034,0.007925072,55.22,25.51,0.186023331,0.008709362,0.446354554,2008,237,0,0
1182,0.336113546,0,9.690480232,1.563922279,78.65179113,0.047519794,0.001882178,86.68,12.23028183,5.998936653,0.386966527,0.00957197,55.81,27.07,0.173858589,0.010102561,0.570555301,2009,237,0,0
1183,0.275443579,0.521247864,9.921081543,1.897848337,83.82748899,0.079213505,0.013071951,40.65,12.18342304,5.25227356,0.46330893,0.006007067,52.79,33.77,0.200657261,0.022110637,0.475525399,2007,238,0,0
1184,0.267793713,0.807120919,10.55009365,2.154224336,83.63198891,0.077380339,0.009035217,42.08,12.92494869,5.241746902,0.466691762,0.00508647,57.53,31.07,0.137330559,0.014814291,0.613649601,2010,238,0,1.386294365
1185,0.270445292,0,9.020994186,1.563100908,85.86834642,0.03281032,0.042785034,89.23,12.15559959,5.655992031,0.499382794,0.00465718,46.58,30.33,0.173499935,0.002057358,0.461051036,2006,239,0,0
1186,0.265213079,0,9.156728745,1.527230772,78.95005786,0.038520878,0.03992256,89.23,11.69443035,5.666426659,0.495279074,0.003466605,50.25,27.52,0.203403216,0.003986155,0.509054914,2007,239,0,0
1187,0.274559206,0.190567464,9.335739136,1.494917724,76.77594166,0.040804439,0.033156924,89.23,11.8345232,5.673323154,0.490835905,0.008032956,52,26.28,0.182038359,0.006784905,0.594074634,2008,239,0,0
1188,0.271393149,0.385194629,9.894598007,1.648722799,69.66087594,0.068557017,0.025809868,89.27,12.38254356,5.717027664,0.470982522,0.007537277,59.17,23.67,0.198132762,0.00695254,0.657426098,2011,239,0,0
1189,0.287158966,0.394705564,10.03692532,1.750818772,67.96907272,0.083580475,0.024118142,90.41,12.70684814,5.726847649,0.465887278,0.003581267,56.28,27.47,0.201872492,0.007239576,0.580176258,2012,239,0.693147182,0
1190,0.37459835,0.190567464,8.997394562,1.386782436,84.34116363,0.043039775,0.009794916,147.31,11.31548595,5.942799568,0.390928715,0.004271015,30.4,43.08,0.199002419,0.002143344,0.384415166,2006,240,0,0
1191,0.385872682,0,9.411074638,1.237180041,80.47587045,0.033664807,0.010867064,136.81,11.40548515,5.953243256,0.387033314,0.005125051,33.38,38.26,0.209779807,0.011685758,0.505046384,2008,240,0,0
1192,0.473078084,0,9.489258766,1.865025885,82.09627044,0.696607473,0.044888907,89.9,10.4399519,5.762051582,0.531208515,0.004148558,52.95,34.27,0.12995001,0.00137228,0.51046239,2006,241,0,0
1193,0.544596289,0,9.911257744,1.487207876,85.51125984,0.761912845,0.027718793,89.9,10.57760525,5.777652264,0.522193193,0.004033162,64.61,25.41,0.15192942,0.010071735,0.431577112,2007,241,0,0
1194,0.550519133,0,10.05285549,1.391511555,84.45307939,0.593712305,0.027561532,89.9,10.88552856,5.789960384,0.516751349,0.00651016,63.56,25.49,0.140262289,0.010014717,0.498828626,2008,241,0,0
1195,0.529127924,0,10.04784775,1.584466242,82.11522686,0.570024954,0.029470428,89.9,11.02221298,5.820083141,0.500751138,0.003571429,59.16,28.89,0.137184611,0.00950241,0.723180894,2009,241,0,0
1196,0.513074621,0,10.33426285,1.695436035,85.90233696,0.777920387,0.023506728,89.92,11.40680885,5.834810734,0.492125988,0.004704135,62.78,27.71,0.101209953,0.005458014,0.753871201,2010,241,0,0
1197,0.517509182,0,10.54096317,1.377015074,84.84393752,0.653502548,0.021951974,90.04,11.62926769,5.811141014,0.491803288,0.01303781,64.59,26.49,0.148575145,0.006255533,0.647485862,2011,241,0,0
1198,0.534410508,0,10.65605831,1.442625878,85.0658802,0.567086577,0.022066107,91.1,11.77528954,5.852202415,0.483870953,0.003817765,63.45,27.96,0.144037422,0.006612972,0.680240585,2012,241,0,0
1199,0.473160347,0,10.69824314,1.436468463,82.53507762,0.497062352,0.021505612,92.3,11.98292923,5.857933044,0.48115477,0.004810262,62.58,29.37,0.142630115,0.017767114,0.711815636,2013,241,0,0
1200,0.48696938,0,10.87825489,1.52871087,96.46346122,0.417401108,0.021825337,86.1,12.10071182,5.874930859,0.472813249,0.011315731,61.99,30.17,0.137056085,0.020040166,0.764820606,2014,241,0,0
1201,0.274112018,0,9.893941879,1.704019736,94.69494938,0.288428652,0.017570444,86.78,11.59388733,6.059123039,0.519300699,0.003908286,54.51,35.6,0.124120169,0.001978836,0.634794989,2006,242,0,0
1202,0.295433363,0,10.11038017,1.605718469,95.50283719,0.251769159,0.017360539,86.72,11.79960728,6.063785076,0.516151249,0.00308642,55.89,34.76,0.136592986,0.004746972,0.732881243,2007,242,0,0
1203,0.303786164,0,10.31483555,1.562535151,95.99132888,0.235457987,0.031622556,86.6,12.17817211,6.070737839,0.513259172,0.005263158,57.47,33.77,0.128865873,0.009058112,0.771880427,2008,242,0,0
1204,0.306960561,0.302042276,10.43717003,1.690102362,96.99819846,0.142944865,0.043140899,86.39,12.35449219,6.075345993,0.510551393,0.00580895,55.91,35.65,0.1203476,0.014165896,0.953815386,2009,242,0,0
1205,0.318029947,0.442483932,10.63229179,1.75543823,97.25913561,0.197294459,0.058099761,86.04,12.61906624,6.107022762,0.509489238,0.005976637,55.33,36.96,0.126512694,0.014658944,0.980461059,2010,242,0,0
1206,0.296903271,0.75091368,10.82416821,1.673890666,97.42443594,0.228691878,0.058163027,85.41,12.75722694,6.107022762,0.509554148,0.006370779,55.02,37.57,0.138292569,0.016358741,0.743714959,2011,242,0.693147182,0
